id,cam_id,sector,label,confidence,severity,timestamp,thumbnail_path,status,created_at,track_id
2234,CAM-04,Sector B,Person #358 (LATERAL [Westbound]),0.68,High,13:18:49,cam_4_id358_ae25.jpg,Pending,2026-09-10T13:18:49.920421,b'f\x01\x00\x00\x00\x00\x00\x00'
2233,CAM-04,Sector B,Person #401 (LATERAL [Westbound]),0.77,High,13:18:49,cam_4_id401_1e31.jpg,Pending,2026-09-10T13:18:49.915900,b'\x91\x01\x00\x00\x00\x00\x00\x00'
2232,CAM-04,Sector B,Person #358 (Stationary),0.67,High,13:18:39,cam_4_id358_8f7e.jpg,Pending,2026-09-10T13:18:39.899425,b'f\x01\x00\x00\x00\x00\x00\x00'
2231,CAM-04,Sector B,Person #401 (Stationary),0.77,High,13:18:39,cam_4_id401_bfda.jpg,Pending,2026-09-10T13:18:39.891982,b'\x91\x01\x00\x00\x00\x00\x00\x00'
2230,CAM-04,Sector B,Person #401 (Stationary),0.77,High,13:18:37,cam_4_id401_f4e6.jpg,Pending,2026-09-10T13:18:37.521394,b'\x91\x01\x00\x00\x00\x00\x00\x00'
2229,CAM-04,Sector B,Person #358 (Stationary),0.67,High,13:18:37,cam_4_id358_0f09.jpg,Pending,2026-09-10T13:18:37.515001,b'f\x01\x00\x00\x00\x00\x00\x00'
2228,CAM-01,Sector A,Person #1 (Stationary),0.36,High,13:18:34,cam_1_id1_f349.jpg,Pending,2026-09-10T13:18:34.673961,1
2227,CAM-04,Sector B,Person #358 (Stationary),0.67,High,13:18:34,cam_4_id358_c6b4.jpg,Pending,2026-09-10T13:18:34.095965,b'f\x01\x00\x00\x00\x00\x00\x00'
2226,CAM-04,Sector B,Person #401 (Stationary),0.77,High,13:18:34,cam_4_id401_3cb9.jpg,Pending,2026-09-10T13:18:34.089476,b'\x91\x01\x00\x00\x00\x00\x00\x00'
2225,CAM-04,Sector B,Person #401 (Stationary),0.8,High,13:18:33,cam_4_id401_515f.jpg,Pending,2026-09-10T13:18:33.912016,b'\x91\x01\x00\x00\x00\x00\x00\x00'
2224,CAM-01,Sector A,Person #1 (Stationary),0.36,High,13:18:33,cam_1_id1_69bf.jpg,Pending,2026-09-10T13:18:33.108639,1
2223,CAM-04,Sector B,Person #358 (Stationary),0.61,High,13:18:32,cam_4_id358_024e.jpg,Pending,2026-09-10T13:18:32.887126,b'f\x01\x00\x00\x00\x00\x00\x00'
2222,CAM-04,Sector B,Person #358 (Stationary),0.73,High,13:18:32,cam_4_id358_3e76.jpg,Pending,2026-09-10T13:18:32.725942,b'f\x01\x00\x00\x00\x00\x00\x00'
2221,CAM-04,Sector B,Person #2 (Stationary),0.77,High,13:18:32,cam_4_id2_f026.jpg,Pending,2026-09-10T13:18:32.683338,b'\x02\x00\x00\x00\x00\x00\x00\x00'
2220,CAM-01,Sector A,Person #2 (Stationary),0.46,High,13:18:31,cam_1_id2_740f.jpg,Pending,2026-09-10T13:18:31.431094,2
2219,CAM-01,Sector A,Person #1 (Stationary),0.36,High,13:18:25,cam_1_id1_f4cd.jpg,Pending,2026-09-10T13:18:25.533034,1
2218,CAM-04,Sector B,Person #6 (Stationary),0.5,High,13:18:25,cam_4_id6_f7fa.jpg,Pending,2026-09-10T13:18:25.258063,6
2217,CAM-04,Sector B,Person #5 (Stationary),0.61,High,13:18:24,cam_4_id5_b31a.jpg,Pending,2026-09-10T13:18:24.983598,5
2216,CAM-04,Sector B,Person #3 (Stationary),0.66,High,13:18:24,cam_4_id3_8548.jpg,Pending,2026-09-10T13:18:24.981084,3
2215,CAM-04,Sector B,Person #2 (Stationary),0.67,High,13:18:24,cam_4_id2_9100.jpg,Pending,2026-09-10T13:18:24.849768,2
2214,CAM-04,Sector B,Person #1 (Stationary),0.77,High,13:18:24,cam_4_id1_704e.jpg,Pending,2026-09-10T13:18:24.846689,1
2213,CAM-01,Sector A,Person #1 (LATERAL [Eastbound]),0.54,High,13:18:19,cam_1_id1_3ab2.jpg,Pending,2026-09-10T13:18:19.897810,1
2212,CAM-04,Sector B,Person #1 (INBOUND [Approaching]),0.86,High,13:18:14,cam_4_id1_b312.jpg,Pending,2026-09-10T13:18:14.468291,b'\x01\x00\x00\x00\x00\x00\x00\x00'
2211,CAM-01,Sector A,Person #8379 (Stationary),0.36,High,13:18:11,cam_1_id8379_f0a8.jpg,Pending,2026-09-10T13:18:11.780400,b'\xbb \x00\x00\x00\x00\x00\x00'
2210,CAM-01,Sector A,Person #2 (LATERAL [Westbound]),0.46,High,13:18:11,cam_1_id2_012c.jpg,Pending,2026-09-10T13:18:11.210620,2
2209,CAM-01,Sector A,Person #1 (LATERAL [Westbound]),0.46,High,13:18:09,cam_1_id1_27b3.jpg,Pending,2026-09-10T13:18:09.800911,1
2208,CAM-04,Sector B,Person #1 (LATERAL [Eastbound]),0.84,High,13:18:04,cam_4_id1_53b3.jpg,Pending,2026-09-10T13:18:04.436438,b'\x01\x00\x00\x00\x00\x00\x00\x00'
2207,CAM-01,Sector A,Person #2 (LATERAL [Eastbound]),0.35,High,13:17:55,cam_1_id2_a011.jpg,Pending,2026-09-10T13:17:55.920411,2
2206,CAM-01,Sector A,Person #1 (LATERAL [Eastbound]),0.36,High,13:17:55,cam_1_id1_bb19.jpg,Pending,2026-09-10T13:17:55.572294,1
